archetype,metaRating,height,weight,skillMoves,weakFoot,attributeAcceleration,attributeSprintSpeed,attributePositioning,attributeFinishing,attributeShotPower,attributeLongShots,attributeVolleys,attributePenalties,attributeVision,attributeCrossing,attributeFkAccuracy,attributeShortPassing,attributeLongPassing,attributeCurve,attributeAgility,attributeBalance,attributeReactions,attributeBallControl,attributeDribbling,attributeComposure,attributeInterceptions,attributeHeadingAccuracy,attributeDefensiveAwareness,attributeStandingTackle,attributeSlidingTackle,attributeJumping,attributeStamina,attributeStrength,attributeAggression,Finesse Shot,Chip Shot,Power Shot,Dead Ball,Power Header,Low Driven Shot,Incisive Pass,Pinged Pass,Long Ball Pass,Tiki Taka,Whipped Pass,Jockey,Block,Intercept,Anticipate,Slide Tackle,Bruiser,Technical,Rapid,Flair,First Touch,Trickster,Press Proven,Quick Step,Relentless,Trivela,Acrobatic,Long Throw,Aerial,accelerateType_EXPLOSIVE,accelerateType_MOSTLY_EXPLOSIVE,accelerateType_CONTROLLED_EXPLOSIVE,accelerateType_CONTROLLED,accelerateType_CONTROLLED_LENGTHY,accelerateType_MOSTLY_LENGTHY,accelerateType_LENGTHY,bodytype_Lean Medium,bodytype_Average Medium,bodytype_Stocky Medium,bodytype_Lean Tall,bodytype_Average Tall,bodytype_Stocky Tall,bodytype_Lean Short,bodytype_Average Short,bodytype_Stocky Short,bodytype_Unique
wingback,72.09853904281371,188,82,2,3,82,83,73,67,80,72,45,73,72,70,76,82,80,63,76,76,84,79,75,80,85,86,86,87,87,89,85,87,83,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
attacking_wingback,69.62885117365363,188,82,2,3,82,83,73,67,80,72,45,73,72,70,76,82,80,63,76,76,84,79,75,80,85,86,86,87,87,89,85,87,83,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
winger,84.90898523675142,175,65,4,3,91,89,99,99,99,99,99,99,82,91,83,86,83,78,98,88,85,87,90,90,41,46,42,43,41,81,80,60,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_midfielder,81.21761279814743,175,65,4,3,91,89,99,99,99,99,99,99,82,91,83,86,83,78,98,88,85,87,90,90,41,46,42,43,41,81,80,60,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_playmaker,78.38425107067445,175,65,4,3,91,89,99,99,99,99,99,99,82,91,83,86,83,78,98,88,85,87,90,90,41,46,42,43,41,81,80,60,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
inside_forward,81.86655075736905,175,65,4,3,91,89,99,99,99,99,99,99,82,91,83,86,83,78,98,88,85,87,90,90,41,46,42,43,41,81,80,60,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,78.3355557243215,170,65,5,5,90,88,86,81,71,73,57,65,86,80,55,83,83,86,95,94,80,85,87,80,63,38,57,58,60,62,93,54,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wide_midfielder,78.34748553898481,170,65,5,5,90,88,86,81,71,73,57,65,86,80,55,83,83,86,95,94,80,85,87,80,63,38,57,58,60,62,93,54,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wide_playmaker,75.98131115476964,170,65,5,5,90,88,86,81,71,73,57,65,86,80,55,83,83,86,95,94,80,85,87,80,63,38,57,58,60,62,93,54,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
inside_forward,80.60538781610471,170,65,5,5,90,88,86,81,71,73,57,65,86,80,55,83,83,86,95,94,80,85,87,80,63,38,57,58,60,62,93,54,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
defender,66.62799558479877,174,58,2,3,70,79,54,29,73,35,36,41,34,27,38,83,80,41,44,70,81,69,45,68,84,91,89,92,84,86,68,94,86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
stopper,71.58009964029975,174,58,2,3,70,79,54,29,73,35,36,41,34,27,38,83,80,41,44,70,81,69,45,68,84,91,89,92,84,86,68,94,86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ball_playing_defender,68.26667667200631,174,58,2,3,70,79,54,29,73,35,36,41,34,27,38,83,80,41,44,70,81,69,45,68,84,91,89,92,84,86,68,94,86,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
defender,77.25337304903424,187,82,2,3,81,85,60,55,68,37,35,52,73,75,34,84,80,60,76,76,86,78,78,84,87,84,83,88,85,93,82,87,86,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
stopper,75.33259637250325,187,82,2,3,81,85,60,55,68,37,35,52,73,75,34,84,80,60,76,76,86,78,78,84,87,84,83,88,85,93,82,87,86,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ball_playing_defender,78.51948463125879,187,82,2,3,81,85,60,55,68,37,35,52,73,75,34,84,80,60,76,76,86,78,78,84,87,84,83,88,85,93,82,87,86,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
fullback,76.34125566779568,187,82,2,3,81,85,60,55,68,37,35,52,73,75,34,84,80,60,76,76,86,78,78,84,87,84,83,88,85,93,82,87,86,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
falseback,72.77597194710643,187,82,2,3,81,85,60,55,68,37,35,52,73,75,34,84,80,60,76,76,86,78,78,84,87,84,83,88,85,93,82,87,86,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
wingback,72.95269258435523,187,82,2,3,81,85,60,55,68,37,35,52,73,75,34,84,80,60,76,76,86,78,78,84,87,84,83,88,85,93,82,87,86,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
attacking_wingback,71.20215283813691,187,82,2,3,81,85,60,55,68,37,35,52,73,75,34,84,80,60,76,76,86,78,78,84,87,84,83,88,85,93,82,87,86,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
playmaker,80.17848223754665,173,61,4,4,83,85,90,88,89,82,83,75,85,80,83,89,80,73,83,91,88,88,85,85,76,89,72,72,70,73,97,76,83,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
shadow_striker,79.04470275348801,173,61,4,4,83,85,90,88,89,82,83,75,85,80,83,89,80,73,83,91,88,88,85,85,76,89,72,72,70,73,97,76,83,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
half_winger,75.57684185618177,173,61,4,4,83,85,90,88,89,82,83,75,85,80,83,89,80,73,83,91,88,88,85,85,76,89,72,72,70,73,97,76,83,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
classic_ten,78.45990746411391,173,61,4,4,83,85,90,88,89,82,83,75,85,80,83,89,80,73,83,91,88,88,85,85,76,89,72,72,70,73,97,76,83,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
box_to_box,77.04258580640928,173,61,4,4,83,85,90,88,89,82,83,75,85,80,83,89,80,73,83,91,88,88,85,85,76,89,72,72,70,73,97,76,83,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
holding,70.13306587720525,173,61,4,4,83,85,90,88,89,82,83,75,85,80,83,89,80,73,83,91,88,88,85,85,76,89,72,72,70,73,97,76,83,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
deep_lying_playmaker,74.29067057668018,173,61,4,4,83,85,90,88,89,82,83,75,85,80,83,89,80,73,83,91,88,88,85,85,76,89,72,72,70,73,97,76,83,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
advanced_forward,78.37957893301298,175,70,3,5,86,90,90,88,84,82,82,91,82,75,65,86,78,66,82,81,89,87,85,88,39,91,34,34,23,95,91,83,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
poacher,78.89859762400641,175,70,3,5,86,90,90,88,84,82,82,91,82,75,65,86,78,66,82,81,89,87,85,88,39,91,34,34,23,95,91,83,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
false_nine,78.87372557270332,175,70,3,5,86,90,90,88,84,82,82,91,82,75,65,86,78,66,82,81,89,87,85,88,39,91,34,34,23,95,91,83,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
target_forward,68.7491428195804,175,70,3,5,86,90,90,88,84,82,82,91,82,75,65,86,78,66,82,81,89,87,85,88,39,91,34,34,23,95,91,83,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
playmaker,78.05929321332037,179,61,4,3,91,82,81,82,82,84,65,64,89,78,68,88,83,86,93,90,87,89,88,84,69,64,64,66,60,73,88,67,80,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
shadow_striker,80.48692091572681,179,61,4,3,91,82,81,82,82,84,65,64,89,78,68,88,83,86,93,90,87,89,88,84,69,64,64,66,60,73,88,67,80,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
half_winger,74.40242571543611,179,61,4,3,91,82,81,82,82,84,65,64,89,78,68,88,83,86,93,90,87,89,88,84,69,64,64,66,60,73,88,67,80,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
classic_ten,78.2338642118519,179,61,4,3,91,82,81,82,82,84,65,64,89,78,68,88,83,86,93,90,87,89,88,84,69,64,64,66,60,73,88,67,80,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,76.44682365091916,179,61,4,3,91,82,81,82,82,84,65,64,89,78,68,88,83,86,93,90,87,89,88,84,69,64,64,66,60,73,88,67,80,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
inside_forward,77.0134552455421,179,61,4,3,91,82,81,82,82,84,65,64,89,78,68,88,83,86,93,90,87,89,88,84,69,64,64,66,60,73,88,67,80,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_playmaker,75.75343811837737,179,61,4,3,91,82,81,82,82,84,65,64,89,78,68,88,83,86,93,90,87,89,88,84,69,64,64,66,60,73,88,67,80,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
winger,76.91861685771688,183,72,3,3,92,95,85,85,83,80,79,69,83,85,80,82,70,84,84,74,88,86,88,85,42,64,52,59,52,80,93,65,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
inside_forward,78.81035670366742,183,72,3,3,92,95,85,85,83,80,79,69,83,85,80,82,70,84,84,74,88,86,88,85,42,64,52,59,52,80,93,65,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_playmaker,73.79381777223766,183,72,3,3,92,95,85,85,83,80,79,69,83,85,80,82,70,84,84,74,88,86,88,85,42,64,52,59,52,80,93,65,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
wide_midfielder,76.5174848211316,183,72,3,3,92,95,85,85,83,80,79,69,83,85,80,82,70,84,84,74,88,86,88,85,42,64,52,59,52,80,93,65,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
box_to_box,74.80470538434678,193,88,3,4,81,80,82,80,88,80,77,62,71,73,70,82,87,76,82,83,84,85,83,80,87,93,83,88,84,85,84,85,92,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
holding,79.73105138740533,193,88,3,4,81,80,82,80,88,80,77,62,71,73,70,82,87,76,82,83,84,85,83,80,87,93,83,88,84,85,84,85,92,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
deep_lying_playmaker,72.87481987849955,193,88,3,4,81,80,82,80,88,80,77,62,71,73,70,82,87,76,82,83,84,85,83,80,87,93,83,88,84,85,84,85,92,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
playmaker,70.72463991892705,193,88,3,4,81,80,82,80,88,80,77,62,71,73,70,82,87,76,82,83,84,85,83,80,87,93,83,88,84,85,84,85,92,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
half_winger,67.95645429380886,193,88,3,4,81,80,82,80,88,80,77,62,71,73,70,82,87,76,82,83,84,85,83,80,87,93,83,88,84,85,84,85,92,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
centre_half,77.60713736330281,193,88,3,4,81,80,82,80,88,80,77,62,71,73,70,82,87,76,82,83,84,85,83,80,87,93,83,88,84,85,84,85,92,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
wide_half,74.56854254057654,193,88,3,4,81,80,82,80,88,80,77,62,71,73,70,82,87,76,82,83,84,85,83,80,87,93,83,88,84,85,84,85,92,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
advanced_forward,75.82625060656606,186,86,3,4,83,87,95,91,88,81,80,80,82,63,63,85,81,75,80,80,89,88,81,89,44,97,47,40,38,89,84,95,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
poacher,79.78695028655679,186,86,3,4,83,87,95,91,88,81,80,80,82,63,63,85,81,75,80,80,89,88,81,89,44,97,47,40,38,89,84,95,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
false_nine,74.99684163607553,186,86,3,4,83,87,95,91,88,81,80,80,82,63,63,85,81,75,80,80,89,88,81,89,44,97,47,40,38,89,84,95,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
target_forward,78.52534645822169,186,86,3,4,83,87,95,91,88,81,80,80,82,63,63,85,81,75,80,80,89,88,81,89,44,97,47,40,38,89,84,95,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
winger,82.24878819300727,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_midfielder,79.46587769414157,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wide_playmaker,77.39577814298072,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
inside_forward,79.74503893871044,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
playmaker,75.35741569574103,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
shadow_striker,79.10470896799572,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
half_winger,75.63600794435021,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
classic_ten,78.74968280875427,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
advanced_forward,75.89286696996344,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
poacher,75.62099712136856,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
false_nine,77.37555518386111,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
target_forward,54.75226411735369,170,67,4,3,97,97,84,85,80,77,71,51,81,80,60,80,76,76,95,96,85,87,90,82,52,45,52,38,50,78,96,50,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
winger,82.83191566438892,175,70,4,4,94,95,86,86,88,85,86,63,78,76,63,79,77,79,92,88,86,85,89,84,55,56,52,52,50,82,88,76,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
inside_forward,79.92096162325126,175,70,4,4,94,95,86,86,88,85,86,63,78,76,63,79,77,79,92,88,86,85,89,84,55,56,52,52,50,82,88,76,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_playmaker,76.6965882358242,175,70,4,4,94,95,86,86,88,85,86,63,78,76,63,79,77,79,92,88,86,85,89,84,55,56,52,52,50,82,88,76,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wide_midfielder,78.78027902368636,175,70,4,4,94,95,86,86,88,85,86,63,78,76,63,79,77,79,92,88,86,85,89,84,55,56,52,52,50,82,88,76,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
advanced_forward,78.76362748278765,175,70,4,4,94,95,86,86,88,85,86,63,78,76,63,79,77,79,92,88,86,85,89,84,55,56,52,52,50,82,88,76,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
poacher,77.91996166540928,175,70,4,4,94,95,86,86,88,85,86,63,78,76,63,79,77,79,92,88,86,85,89,84,55,56,52,52,50,82,88,76,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
false_nine,77.99272065585065,175,70,4,4,94,95,86,86,88,85,86,63,78,76,63,79,77,79,92,88,86,85,89,84,55,56,52,52,50,82,88,76,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
target_forward,63.258846708538265,175,70,4,4,94,95,86,86,88,85,86,63,78,76,63,79,77,79,92,88,86,85,89,84,55,56,52,52,50,82,88,76,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
playmaker,80.03482042383533,171,66,4,4,94,94,83,84,92,88,77,77,86,89,72,84,78,83,97,92,78,89,91,80,40,77,58,47,40,85,83,69,75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
shadow_striker,80.36622272862643,171,66,4,4,94,94,83,84,92,88,77,77,86,89,72,84,78,83,97,92,78,89,91,80,40,77,58,47,40,85,83,69,75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
half_winger,77.54126917949637,171,66,4,4,94,94,83,84,92,88,77,77,86,89,72,84,78,83,97,92,78,89,91,80,40,77,58,47,40,85,83,69,75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
classic_ten,79.36715744251038,171,66,4,4,94,94,83,84,92,88,77,77,86,89,72,84,78,83,97,92,78,89,91,80,40,77,58,47,40,85,83,69,75,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
